text,label
"Mozna mieć 1 nieusprawiedliwioną, reszte trzeba przejsc, a i tak sie nie uda bo w danym momencie jest tylko 1 opcja, tylko jedna jedyna) i to jest",Neutral
"Mozna mieć 1 nieusprawiedliwioną, reszte trzeba zapłacić. W moim przypadku to było 6 tys. zł.",Neutral
"Każda nieobecność to jest ocena w dół na koniec chyba, że odrobisz ten termin. na koniec jest krótki, bezstresowy egzamin ( bez paniki ).",Positive
"Każda nieobecność to jest ocena w dół na koniec chyba, że odrobisz pracę domową i to zrobisz, ale nie w terminie.",Positive
"Każda nieobecność to jest ocena w dół na koniec chyba, że odrobisz pracę domową i się postarasz, ale to nie jest tak, że nie mam prawa do zwolnienia, bo na to już nie wystarczy",Positive
Przepisuje skrypt na tablice.,Neutral
"Przepisuje je, na przykład, na maszynie.",Neutral
"Przepisuje cie się do jakiejś sekty, która jest w Polsce i macie w dupie co",Neutral
"Kurs : Angielski B 1 / E Może być / Średnio na jeża [ / b ] Kurs jest bardzo bezstresowy, nie ma niezapowiedzianych kartkówek, zapowiedzianych zresztą też.",Neutral
"Kurs : Angielski B 1 / E Może być / Średnio na jeża [ / b ] Kurs jest bardzo prosty, ale bardzo przydatny. Atrakcja kursu języka hiszpańskiego w Centrum Kształcenia Ustawicznego w Świeciu!",Neutral
"Kurs : Angielski B 1 / E Może być / Średnio na jeża [ / b ] Kurs jest bardzo dobry, na dobrym poziomie gramatycznym, o dużych możliwościach w zakresie interpunkcji i mówienia po angielsku.",Neutral
"ocena : ujdzie Ciężko go dorwać, nigdy go nie ma.",Neutral
"ocena : ujdzie Ciężko to porównywać, ale na szybko co mi się podobało to chyba najbardziej.",Neutral
ocena : ujdzie Ciężko było mi się na to zgodzić.,Neutral
Naprawde warto go poznac : ),Positive
"Naprawde ciezko mi uwierzyc, ze ktos moze sie czuc z tym zle.",Positive
"Naprawde tak myslisz, ze ktos bedzie ci wmawial, ze tak jest?",Positive
"Ogólnie bardzo polecam, Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' a teraz na koniec roku podajcie sobie ręce i wymieńcie znak pokoju ' : ) spodoba się każdemu.",Positive
"Ogólnie bardzo polecam, Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' a więc nie tylko ', ') ).",Positive
"Ogólnie bardzo polecam, Krzysztof Bogdan ze swoim plecakiem i poczuciem humoru ( ' a ) bardzo fajne są te filmy, bo to są takie komedie o życiu ( 'a) - fajne są też te wszystkie wywiady z psychologami",Positive
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C no i to nie jest kurs dla takich ludzi - doktor zakłada że wszyscy wiedza co to jest i że rozumieja każde jego skomplikowane słowo ! ! !,Negative
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C no i to nie jest kurs dla takich jak ja tylko dla ludzi po studiach a w mojej rodzinie jest to samo więc nie wiem czy są jakieś inne możliwości.,Negative
Ja idąc na informatyke 3 nie znałęm prawie w ogóle jezyka C no i to nie jest kurs dla takich osób jak ja tylko dla początkujących.,Negative
"Przez większośc zajęć prowadzący uczą pływać, na kilki grali śmy w piłkę : ) POLECAM ( kurs odpłatny 100 zł )",Neutral
"Przez większośc zajęć prowadzący uczą pływać, na kursie jest to trudniejsze niż na studiach. Na pływalni na studiach nie ma żadnej grupy, która nie uczy się na basenie.",Neutral
"Przez większośc zajęć prowadzący uczą pływać, na sali nie ma nikogo, kto by był w stanie to zrobić w pojedynkę. Po prostu w każdej chwili mogę wskoczyć do wody.",Neutral
"W sumie bezstresowe zajęcia, dopóki nie bedzie kolokwium.",Neutral
"W sumie bezstresowe wychowanie, szkoła, praca... Ja to bym się wstydził być rodzicem.",Neutral
"W sumie bezstresowe wychowanie ma w tym momencie sens, bo ludzie się z tego śmieją, że nie umiecie się",Neutral
Z zaliczeniem nie ma najmniejszego problemu.,Positive
"Z zaliczeniem nie ma problemów, choć są pewne problemy wynikające z ustawy o rachunkowości,",Positive
"Z zaliczeniem nie ma problemu, bo można zrobić to na dowolnym systemie.",Positive
Chodzi po sali i hmmmm....,Neutral
"Chodzi po prostu o to, że na drodze z jednego miasta do drugiego nie da się",Neutral
"Chodzi po prostu o to, że jak ktoś chce, to może zrobić wszystko, a",Neutral
Kurs : Chemia nieorganiczna 1 - ćw Ocena : najniższa Unikać.,Negative
"Kurs : Chemia nieorganiczna 1 ,1 – 2,5).",Negative
Kurs : Chemia nieorganiczna 1 - Wykład z chemii organicznej : Część 2 - Wprowadzenie : Pojęcie chemii organicznej i ich zastosowania,Negative
Zgadzam sie w 100 % z powyzszymi opiniami ; ).,Neutral
"Zgadzam sie w 100 % z tym co piszesz, ale to nie jest tak ze to nie jest tak ze nie",Neutral
"Zgadzam sie w 100 % z Toba - kazdy musi sie nauczyc sam, inaczej bedzie zle.",Neutral
Do tego cztery zapowiedziane kartkówki mogące dodać cztery dodatkowe punkty do puli punktów z kolokwiów.,Neutral
Do tego cztery zapowiedziane kartkówki mogące dodać mu punktów.,Neutral
"Do tego cztery zapowiedziane kartkówki mogące dodać otuchy i poprawić humor, czyli to, co lubię najbardziej – praca na pełen etat.",Neutral
On jest chyba fanatykiem swoich dziedzin ( a jest tego troche ). ale z tego co pamietam wiekszosć w końcu zdała.,Neutral
"On jest chyba fanatykiem swoich dziedzin ( a jest tego pewien) a nie potrafi nic w tym kierunku zrobic, tylko sie wypowiada.",Neutral
"On jest chyba fanatykiem swoich dziedzin ( a jest tego bardzo duzo), nie potrafi ich wykorzystac.",Neutral
"Na zajeciach nalezy byc cicho, osoby gadajace i przylapane moge miec obnizona ocene.",Neutral
"Na zajeciach nalezy byc cicho, osoby nie moga rozmawiac. Wazne, by nie pokazywac sie poza szkola.",Neutral
"Na zajeciach nalezy byc cicho, osoby siedzace w kucki i zachowujace sie cicho moga byc zauwazane.",Neutral
"Zadania robi od """,Neutral
Zadania zlecone gminie w ramach części oświatowej subwencji ogólnej są zadaniem zleconym,Neutral
"Zadania w ramach tego projektu mają charakter systemowy, w związku z czym",Neutral
Wtedy bez żadnego gadania przedmiot będzie popchnięty do przodu.,Neutral
Wtedy bez żadnego gadania i bez żadnego uprzedzenia zabrano nas do więzienia i przekazano do obozu koncentracyjnego.,Neutral
"Wtedy bez żadnego gadania , bez żadnej dyskusji przyjęto ten projekt.",Neutral
"Acha, jakby co to temat kursu to nie międzynarodowe standardy pracy a raczej międzynarodowa ORGANIZACJA pracy, a prowadzący jest czy był jednym z głownych ich ludzi czy coś takiego.",Neutral
"Acha, jakby co to temat kursu to nie międzynarodowe standardy pracy a raczej międzynarodowe standardy szkolenia i nauczania. Tak się składa, że mój kolega ma w branży całkiem spoko (niedawno skończył kurs) i tam właśnie robi kursy.",Neutral
"Acha, jakby co to temat kursu to nie międzynarodowe standardy pracy a raczej nie powinno się go nawet porównywać, bo w Polsce za takie podejście do pracy można iść siedzieć.",Neutral
Chcę to zrobić dobrze 3.,Neutral
Chcę to robić.,Neutral
"Chcę to zobaczyć, ale muszę już iść. Porozmawiamy wieczorem?",Neutral
Wg mnie te 6 minut to troche za mało.,Neutral
"Wg mnie te 6 lat to mało, bo przecież za te pieniądze nie da się robić nic innego niż",Neutral
"Wg mnie te 6 ,5k to zdecydowanie przesada. Ja mam to samo.",Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej, to najlepiej siadać w rzędach od 1 - go do 4 - go, ponieważ dalej ma się nikłe szanse, żeby cokolwiek usłyszeć....",Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej, to najlepiej zapytać, bo co drugi ""dziennikarz"" (jak nie każdy) to właśnie tak robi.",Neutral
"Jeśio chce sie cokolwiek usłyszeć będąc na Jego wykładzie w Sali Wałbrzyskiej, to najlepiej na jakimś kanale na YT (np. yt.com) - tam jest dużo materiałów. Ja np.",Neutral
"Kola nie sa zbyt trudne, wystarczy miec dobre notatki z cwiczen i przeczytac cos z ksiazki.",Positive
"Kola nie sa zbyt trudne, wystarczy miec dobra marke. Wrzucic to do sieci i sprzedac.",Positive
"Kola nie sa zbyt trudne, wystarczy miec pare lat doswiadczenia w pracy z nim, a potem juz jest z górki.",Positive
"Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny człowiek OK dobra Profesor prowadzi zajęcia baardzo rekreacyjnie, tematy są ciekawe.",Positive
"Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny , ale mówi, że jeśli można mówić o wartościach, to tylko jako o wartościach w świecie materialnym.",Positive
Filozofia natury Elektryczny Bardzo ciekawy tak referat nie dotyczy bardzo dowcipny ale w sumie ciekawy w sposób.,Positive
Podczas prowadzenia wykładu zawsze patrzy w podłogę jakby się bał studentów... : ? : : D Co do zaliczenia to w sem. sprawdza 6 razy obecność i trzeba być przynajmniej 3 razy żeby zaliczyć.,Neutral
"Podczas prowadzenia wykładu zawsze patrzy w podłogę jakby się bał studentów... : ? ! - O ile na sali jest bardzo wielu studentów i nawet gdy się nie odzywają to zachowują się tak, jakby wszyscy gadali...",Neutral
Podczas prowadzenia wykładu zawsze patrzy w podłogę jakby się bał studentów... : ? ! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?! ?!,Neutral
Jeśli masz więcej odróbek ( a jest jakiś ważny powód ) można się było z prowadzącą zajęcia dogadać.,Positive
Jeśli masz więcej odróbek ( a jest jakiś ważny powód ) to napisz do mnie na priv.,Positive
Jeśli masz więcej odróbek ( a jest jakiś ważny powód?,Positive
"Zadania jak z kosmosu ( oczywiście ona cały czas twierdziła, że byly proste ).",Negative
Zadania jak z kosmosu ( oczywiście ona ma się za królową życia a ty jesteś nikim) a tak naprawdę nic nie robi tylko gada,Negative
"Zadania jak z kosmosu ( oczywiście ona w to wierzy), a jak nie to do psychologa.",Negative
"Tyle liczb, a teraz naga prawda : D Pierwsze kolo mozna latwo i bez problemow zaliczyc jak sie troszke pouczylo i zrozumialo podstwy.",Neutral
"Tyle liczb, a teraz naga prawda : D Pierwsze kolo mozna latwo i przyjemnie zaliczyc. Jak juz do tego dojdziesz to mozna sie skupic na czyms innym.",Neutral
"Tyle liczb, a teraz naga prawda : D Pierwsze kolo mozna latwo i szybko ""zainwestowac"" w ""swoje"" auto. Jak myslisz ilu na to stac, a ilu nie stac.",Neutral
"Angielski Moze byc Kobietka nie jest bardzo wymagajaca, nie robi duzych problemow z zaliczeniem.",Positive
"Angielski Moze byc Kobietka nie jest bardzo trudny. Sprobuje. Bede czekal w domu, az Pani przyjdzie. Tak. Tak. Tak.",Positive
Angielski Moze byc Kobietka nie jest bardzo latwa. Ale jest tez bardzo trudna.,Positive
"Human do odbębnienia, na zajęciach można było grać w karty, wormsy, a może i nawet bierki ; ) Na sali na 150 osób praktycznie nigdy nie siedziało więcej niż 10 studentow ; )",Positive
"Human do odbębnienia, na zajęciach można było grać w karty, wormsy, a może i nawet w pokera. W sobotę była też szansa na zobaczenie tego samego spektaklu w Teatrze Horzycy. Tam też w ramach obchodów 70.",Positive
"Human do odbębnienia, na zajęciach można było grać w karty, wormsy, a może i nawet w tenisa. No i teraz w szkole wszyscy w domu. No to postanowiłem iść na boisko i grać.",Positive
"Lubi pożartować na lekcjach, ale trzyma się planu lekcji, nie jest tych żartów za dużo : ) Lekcje prowadzi mówiąc po francusku.",Neutral
"Lubi pożartować na lekcjach, ale trzyma się planu lekcji, nie mówi, kiedy mamy czytać i recytować fragmenty z Pisma Świętego.",Neutral
"Lubi pożartować na lekcjach, ale trzyma się planu lekcji, nie może się spóźnić do szkoły.",Neutral
Ogólnie OK gdyż dobrym fizykiem nie był em zwrot tylko jeden i ocena 4 więc nie jest strsznie ! !,Positive
Ogólnie OK gdyż dobrym fizykiem nie był em powerment a ludzie z doświadczeniem zawodowym nie lubią jak im się wmawia że wiedzą co robią.,Positive
"Ogólnie OK gdyż dobrym fizykiem nie był em etoista, a fizykiem nie był też Einstein.",Positive
Siakoś tak.,Neutral
"Siako ńskiego, a w ostatnich latach jego działania były ukierunkowane na stworzenie",Neutral
"Siako , który miał na sobie mundur galowy.",Neutral
"Z założenia na zaliczenie 15, 5 pkt - w praktyce ok 11 pkt.",Neutral
"Z założenia na zaliczenie tego testu jest zawsze więcej osób, które się nie dostały.",Neutral
"Z założenia na zaliczenie tego przedmiotu uczeń otrzymuje ocenę dopuszczającą do egzaminu, przy czym na ocenę dopuszczającą do egzaminu składają się:",Neutral
"Jeśli chcesz się nauczyć to jest to dobry wybór, "" prze ś",Positive
"Jeśli chcesz się nauczyć to sobie kup, ale nie będziesz miał tak dobrych wyników jak ludzie na praktykach.",Positive
"Jeśli chcesz się nauczyć to pisz, ale w domu, a nie na forum.",Positive
"Forma dowolna - referat, rozprawka, opowiadanie, dialog, nawet wiersz ; ] Objętość około strony, maksymalnie dwóch.",Neutral
"Forma dowolna - referat, rozprawka, opowiadanie, dialog, wiersz, rozdział - dowolny zestaw słów w tekście.",Neutral
"Forma dowolna - referat, rozprawka, opowiadanie, dialog, komentarz, opowiadanie, opowiadanie, dialog, opowiadanie, dialog, opowiadanie, opowiadanie, dialog, opowiadanie, opowiadanie, opowiadanie",Neutral
"Wstęp do Algebry i Geometrii Ciocia Dorotka - bo taki pseudonim dostała od naszej grupy, to chyba najlepszy prowadzący z C - 11.",Positive
"Wstęp do Algebry i Geometrii Ciocia Dorotka - bo taki pseudonim artystyczny nadał jej ojciec - była bardzo wrażliwą osobą i kiedy się nad tym zastanawiałem, uświadomiłem sobie, że była również bardzo",Positive
Wstęp do Algebry i Geometrii Ciocia Dorotka - bo taki pseudonim nosiła moja matka - była moją nauczycielką geografii. Od kilku lat jestem jej córką.,Positive
"Pan Biernacki prowadzi laborki naprawde dziwnie, po łebkach, bez zaangażowania, i co najważniejsze - niezrozumiale... powtórze jeszcze raz : niezrozumiale !",Negative
"Pan Biernacki prowadzi laborki naprawde dziwnie, po łebkach, bez ładu i składu, a w dodatku od wielu lat jest w cieniu swojego syna.",Negative
"Pan Biernacki prowadzi laborki naprawde dziwnie, po łebkach, bez polotu, nie ma wyczucia do rzeczy, robi to z uporem maniaka, czesto bez zadnej logiki.",Negative
Zazwyczaj wcześniej uprzedza co bedzie na kołach.,Neutral
Zazwyczaj wcześniej w takich wypadkach nie było o tym mowy i nie było żadnego zagrożenia dla pracowników.,Neutral
"Zazwyczaj wcześniej , przed przyjazdem do Stanów Zjednoczonych, miałem z nimi do czynienia, w trakcie mojej",Neutral
Ogólnie BwE to pikuś 8 ),Neutral
"Ogólnie BwE zostało wycofane, po tym jak BW2 zostało zaatakowane przez HSW",Neutral
"Ogólnie BwE , bo w Polsce już praktycznie nie ma możliwości wymiany ogniw, no i to",Neutral
Tak Podstawa oceny w indeksie : egzamin Niespodziewajki : brak ( zadania powtarzają się co roku ) Poczucie humorupane pokłady Ogólne podejście do studenta : pozytywne Zerowy termin jest najprostszy ( 3 zadania ) - warunkiem przystąpienia jest jednak zaliczenie projektu u dr.,Positive
Tak Podstawa oceny w indeksie : egzamin Niespodziewajki : brak ( zadania powtarzają się co roku ) Poczucie humorupane pokłady Ogólne ocena ogólna ocena ogólna ocena ogólna ocena ogólna po 2 latach Poczucie humoru ( śmiech) - stopień ( śmiech) 3 rok Poczucie humoru ( śmiech) - stopień ( śmiech) 4,Positive
Tak Podstawa oceny w indeksie : egzamin Niespodziewajki : brak ( zadania powtarzają się co roku ) Poczucie humorupane pokłady Ogólne warunki oceny: dobre ogólne warunki oceny Poziom trudności: łatwy.,Positive
"Potrafi w przystepny sposób wyjaśnić różne zjawiska, najczęściej robi to w tak dowcipny sposób, że zapamiętuje się to zawsze : D",Positive
"Potrafi w przystepny sposób wyjaśnić różne zjawiska, a także ich skutki, co pomaga wyjaśnić trudne zagadnienia na poziomie ogólnym.",Positive
"Potrafi w przystepny sposób wyjaśnić różne zjawiska, takie jak: wzrost liczby wypadków drogowych, zanieczyszczenia powietrza i skażenia wody, rozwój energetyki odnawialnej.",Positive
"Pyta o każde zjawisko, które ma cokolowiek wspólnego z danym ćwiczeniem.",Neutral
"Pyta o każde zjawisko, które ma związek z tą kwestią.",Neutral
"Pyta o każde zjawisko, które ma miejsce w naszej rzeczywistości – dodaje.",Neutral
Ksiadz Irek niesamowicie prowadzi zajecia.,Positive
Ksiadz Irek Klejnot Nibelunga.,Positive
Ksiadz Irek odwalal za mnie kazanie a ja jeszcze z nim gadam na,Positive
O zgrozo.,Negative
O C) w systemie VLSB (w wersji 32 GB).,Negative
O C. 1.2.,Negative
"Jak widzi ze uwaga sluchaczy zaczyna gdzies uciekac, opowie kawal, anegdotę albo inna historyjkę ; ) Tylko pora wykladow masakryczna ( przynajmniej jak dla mnie ; ) )",Neutral
"Jak widzi ze uwaga sluchaczy zaczyna gdzies uciekac, opowie kawal, anegdotę albo opowie jakas ciekawostke o innym kolesiu, ktory w przeciagu ostatnich 2 minut zaczal sie nagle smiac, ale ze w ogole mial",Neutral
"Jak widzi ze uwaga sluchaczy zaczyna gdzies uciekac, opowie kawal, anegdotę albo opowie jakas dobra historyjke o koledze, to juz jest pozamiatane, bo po co sie meczyc, po co sie uzerac",Neutral
"Jak mówi staropolskie powiedzenie : "" Andr z",Neutral
"Jak mówi staropolskie przysłowie: „Niechaj się dzieje wola Twoja, Panie, a nie moja",Neutral
"Jak mówi staropolskie przysłowie, „na początku nie było nic”.",Neutral
NIE OLEWAJ GORNIAKA i nie podpadaj mu ( on naprawde jest grozny... ) : P,Negative
NIE OLEWAJ GORNIAKA i nie podpadaj .,Negative
NIE OLEWAJ GORNIAKA i nie podpadaj pod żadne paragrafy. Ja zawsze staram się tak jak mówisz nie podpaść.,Negative
Trzeba znać minimum fizyki w wersji prof.,Neutral
Trzeba znać minimum 20 lat żeby się zorientować czy warto.,Neutral
"Trzeba znać minimum dwa słowa z języka rosyjskiego, najlepiej na poziomie B1-B2.",Neutral
"Analiza matemtyczna 1 ocena : ok [ / b ] miły, zajecia jakos mijają, wiesz za co masz ocene. co do trudnosci kolokwiów to wszystko to kwestia przygotowania ; )",Positive
"Analiza matemtyczna 1 ocena : ok [ / b ] miły, zajecia jakos mijają, wiesz za duzo rzeczy do ogarnięcia, i za malo czasu, i za malo czasu, i za malo czasu, za duzo czasu, za malo czasu,",Positive
"Analiza matemtyczna 1 ocena : ok [ / b ] miły, zajecia jakos mijają, wiesz za 2.5k to masz 2-3-5k (w zależności od roku) w korpo i tak dalej.",Positive
TO JEST PANI DOCENT i nie można powiedzieć inaczej.,Neutral
"TO JEST PANI DOCENT i PANI DOKTOR, i NADAL JESTEM PANI DO",Neutral
"TO JEST PANI DOCENT i JAK DOBRZE SIĘ PANI UCZESTNICZYŁ, TO",Neutral
"Na początku zaznaczam że był to kurs na Teleinformatyce, więc ta teoria obwodów to tylko z nazwy taka straszna : twisted : Profesro to taki starszy pan który przychodzi ze swoimi kartkami, przepisuje je na tablice i nie zwraca uwagi co sie dzieje na sali. na koniec podaje zagadnienia na koło więc mozna przysc e z gotowcami lub opracowanymi sciągami i jest dobrze.",Neutral
"Na początku zaznaczam że był to kurs na Teleinformatyce, więc ta teoria obwodów to tylko z nazwy taka straszna : twisted : Profesro to taki starszy pan który przychodzi ze swoimi rzeczami i siada na fotelu i w sumie nawet nie wiem po co, tylko on się na tym zna. Na początku jest fajnie, wszyscy są dla siebie mili i jest fajnie. Potem przychodzi taki pan profesor i mówi: A może byśmy coś zbudowali?",Neutral
"Na początku zaznaczam że był to kurs na Teleinformatyce, więc ta teoria obwodów to tylko z nazwy taka straszna : twisted : Profesro to taki starszy pan który przychodzi ze swoimi uczniami, opowiada o różnych obwodach i mówi żeby tak zrobić, a na koniec mówi, że jak uczeń się zgodzi to to się sprawdzi, tak więc nie ma tutaj mowy o błędach, nie ma żadnego błędu.",Neutral
Jeżeli niechcesz słuchać to nie musisz.,Negative
"Jeżeli niechcesz się w to bawic to sobie odpusc, bo masz czas albo hajs",Negative
"Jeżeli niechcesz być z kimś to przynajmniej musisz mieć jaja i nie być pizdą, a",Negative
Wprost chciało się do niego przychodzić.,Positive
"Wprost chciało się pić, ale nie wiedzieli, jak się ma zachować.",Positive
Wprost chciało się śmiać.,Positive
"Zacznijmy od tego, ze na zajecia trzeba sie absolutnie obryc z zadan, bo szanowny doktor niczego nie wytlumaczy, a jesli juz sie zbierze do tlumaczenia, to krzyz na droge, jesli cos zrozumiesz.",Negative
"Zacznijmy od tego, ze na zajecia trzeba sie absolutnie obryc z zadan, bo szanowny doktor nie ma czasu na zajecia.",Negative
"Zacznijmy od tego, ze na zajecia trzeba sie absolutnie obryc z zadan, bo szanowny doktor , po wyjsciu od was, doslownie w tej chwili, nie ma czasu nawet na to, aby o tym myslec.",Negative
"Zajęcia prowadzi w sposób ciekawy, potrafi przekazywać wiedzę.",Positive
"Zajęcia prowadzi w sposób ciągły, w formie zajęć indywidualnych, bądź też zajęć grupowych, do których należą",Positive
"Zajęcia prowadzi w sposób bardzo rzetelny, nie narusza żadnych norm - zapewnił podczas spotkania z dziennikarzami.",Positive
Ocene podwyższa za referat lub wystąpienie w przypadku seminarki.,Neutral
"Ocene podwyższa za referat lub za książkę, gdyż w razie jej wydania nie jest ona już w cenie.",Neutral
Ocene podwyższa za referat lub przemówienie okolicznościowe i w związku z tym musi być przedrukowany.,Neutral
Ogólnie polecam jako humana za 3 pkt.,Positive
"Ogólnie polecam , ale ja z tego nie korzystam).",Positive
Ogólnie polecam .,Positive
"informatyka 1 ogólnie nie było źle, to co robili śmy na ćw mogli śmy przećwiczyć w domu - może nie były to łatwe tematy, dlatego sposoby na spisanie kodu napisanego w domu były przeróżne. można było korzystać z książek - to gł źródło dodatkowej wiedzy : ) były kartkówki - ale nei takie trudne. przy przyjmowaniu projektu pytał o wszystko - trzeba było wiedzieć o co chodzi. na koniec jednak okazał się bardzo ok - program zaliczeniowy oddawało się już na luzie i bardzo za to podnosił oceny. ponoć robił tak ( tzn "" dokr ę",Neutral
"informatyka 1 ogólnie nie było źle, to co robili śmy na ćw mogli śmy przećwiczyć w domu - może nie były to łatwe tematy, dlatego sposoby na spisanie kodu napisanego w domu były przeróżne. można było korzystać z książek - to gł źródło dodatkowej wiedzy : ) były też takie, które dawały trochę więcej, np. takie, jak książka ""Matura"" Andrzeja Pityńskiego, czyli zbiór pytań, z których można było wybrać to co nas interesuje. Ja miałem np. pytanie ""Czy pan jest żonaty?"" - nie pamiętam niestety odpowiedzi, ale na pewno nie była ona jednoznaczna : ).",Neutral
"informatyka 1 ogólnie nie było źle, to co robili śmy na ćw mogli śmy przećwiczyć w domu - może nie były to łatwe tematy, dlatego sposoby na spisanie kodu napisanego w domu były przeróżne. można było korzystać z książek - to gł źródło dodatkowej wiedzy : ) były też zabawy z programem PowerPoint w domu i na uczelni, były też ćwiczenia online, a nawet zajęcia indywidualne na uczelni. Na pewno dało się nauczyć programować w domu, ale to nie był łatwy temat. Na pewno bardzo pomocne okazały się zajęcia na uczelni i wykłady online - bo w domu to było za mało.",Neutral
"Zajmuje to góra dwa dni, zwłaszcza ze odpowiedzi sa wspólnie opracowywane przez studentów.",Neutral
"Zajmuje to góra dwa dni, zwłaszcza ze przy dobrej pogodzie. – A kiedy to się dzieje? – Za miesiąc.",Neutral
"Zajmuje to góra dwa dni, zwłaszcza ze jeśli ktoś chce się uczyć to w zasadzie nie ma z tym problemu.",Neutral
Wydaje sie jakby gardził studentami.,Negative
Wydaje sie jakby cos sie popsulo w jednej partii.,Negative
Wydaje sie jakby s sam tego chcial - tylko ze to nie bedzie sie dawac zmienic,Negative
"Na zajęciach jest tragedia, wogole nie mówi do mikrofonu, a jak juz mówi to nie można go zrozumieć.",Negative
"Na zajęciach jest tragedia, wogole nie mówi do nas nikt. Na szczęście nie jest to odosobniony przypadek, choć wakademii wojskowej było podobnie.",Negative
"Na zajęciach jest tragedia, wogole nie mówi do mnie, tylko do ekranu monitora, a ja go nienawidzę za te problemy, tak mi ciężko, tak mi przykro",Negative
"Pytania podczas laborki potrafią byc ciężkie, można wylecieć na sam koniec laboratorium, ale z reguły 3, może 4 grupy bedą zapytane podczas całych zajęć.",Neutral
"Pytania podczas laborki potrafią byc ciężkie, można wylecieć na sam koniec , bo wszyscy mają czas, ale warto to robić.",Neutral
"Pytania podczas laborki potrafią byc ciężkie, można wylecieć na sam koniec bo było się z 4,5 rokukiem na studiach i każdy był na 3.",Neutral
Bardzo fajny kontakt ze studentem.,Positive
"Bardzo fajny pomysł, żeby sprawdzić, czy ktoś nie próbuje się do mnie dodzwonić",Positive
"Bardzo fajny pomysł, jeśli chodzi o zmianę mentalności.",Positive
"Natomiast żeby dostać więcej niż trzy, trzeba się trochę postarać.",Neutral
"Natomiast żeby dostać więcej niż 2,5 tys.",Neutral
"Natomiast żeby dostać więcej niż te 6000 zł w ramach programu, trzeba wydać w sumie około 40 000 zł.",Neutral
Co innego po ćwiczeniach... : ),Neutral
"Co innego po prostu ""niepełnosprawni"" - to nie jest osoba z niepełnosprawnością",Neutral
Co innego po angielsku. Z tym że to już nie jest ta sama jakość.,Neutral
"Wyjątkowo miły człowiek, nieco zestresowany obecnością świata i ludzi, ale jakoś sobie radzi - patrzenie w podłogę podobno pomaga.",Positive
"Wyjątkowo miły człowiek, nieco zestresowany obecnością świata i ludzi, a zarazem w pełni życzliwy dla wszystkich i wszystkich, choć czasami nieco cyniczny.",Positive
"Wyjątkowo miły człowiek, nieco zestresowany obecnością świata i życia na tym świecie, w końcu zgodził się na spotkanie.",Positive
Duzy plus to dodatkowe punkty za aktywność.,Positive
Duzy plus to za mala ilosc. Potrzebny bedzie wiekszy.,Positive
"Duzy plus to moze nie jest, bo nie ma tylu mozliwosci zeby znalezc zolta.",Positive
"Podobno jeszcze do niedawna był postrachem, głównie za sprawą Fizyki I i II ale za mojej kadencji zmiękł, chociaż jak dla mnie i tak było nadal dość trudno.",Neutral
"Podobno jeszcze do niedawna był postrachem, głównie za sprawą Fizyki I i II stopnia na Uniwersytecie Mikołaja Kopernika.",Neutral
"Podobno jeszcze do niedawna był postrachem, głównie za sprawą Fizyki I i II stopnia, ale potem był już nie do zatrzymania. Występował z coraz większym entuzjazmem, stał się niekwestionowanym przywódcą ruchu.",Neutral
"Doktor prowadzi wykład w dośc nurzący sposób, można zasnąc.",Negative
"Doktor prowadzi wykład w języku polskim, ale z powodu COVID-19 nie może go wziąć.",Negative
"Doktor prowadzi wykład w tej chwili, proszę pani. – Proszę mi powiedzieć, co to za książka?",Negative
Jesli masz inne zdanie po tej rozmowie bedziesz miał Jego : ) Można zupelnie nic nie robić byle nie mieć za dużo nieobecności i zaliczyć.,Neutral
Jesli masz inne zdanie po tej rozmowie bedziesz miał Jego : ) Można tak długo ale nie o to chodzi.,Neutral
"Jesli masz inne zdanie po tej rozmowie bedziesz miał Jego : ) Można też założyć, że to było tak naprawdę w 100% szczere, ale nie ma co od razu wyciągać pochopnych",Neutral
Zaliczenie na podstawie obecności.,Neutral
Zaliczenie na świadectwie.,Neutral
Zaliczenie na studia to podstawa? Tak. To nie jest żadna filozofia.,Neutral
Robi Jedną zapowiedzianą wejściówke bodajże na trzecim laboratorium.,Neutral
"Robi Jedną zapowiedzianą książkę w roku, a nie jedną w latach.",Neutral
"Robi Jedną zapowiedzianą scenę, żeby dać ludziom do myślenia. Z pewnością nie jestem na nią gotowy.",Neutral
"Wymaga absolutnej ciszy, mam słuch i wzrok absolutny, usłyszy i wypatrzy wszystko.",Neutral
"Wymaga absolutnej ciszy, mam słuch i widzę, co się dzieje dookoła.",Neutral
"Wymaga absolutnej ciszy, mam słuch i wzrok jak u człowieka - zapewnił ją. - Pomożesz mi się rozebrać?",Neutral
